Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_pos,Group Area: brain_68_pos,Group Area: brain_6_pos,Group Area: brain_53_pos,Group Area: brain_187_pos,Group Area: brain_60_pos,Group Area: brain_21_pos,Group Area: brain_5_pos,Group Area: CONTROL_2_pos,Group Area: GT17_cc_1_pos,Group Area: GT17_c3_1_pos,Group Area: GT17_cc6_pos,Group Area: GT17_c3_5_pos,Group Area: GT17_cc5_pos,Group Area: GT17_c3_6_pos,Group Area: GT17_cc4_pos,Group Area: GT17_c3_3_pos,Group Area: GT17_cc3_pos,Group Area: GT17_c3_2_pos,Group Area: GT17_cc2_pos,Group Area: GT17_c3_4_pos,Group Area: CONTROL_1_pos
FALSE,,1-arachidonoyl-sn-glycero-3-phosphocholine,C28 H50 N O7 P,Full match,No results,No results,Full match,-2.31,543.33123,6.668,649124118.6,2,0,,,DDA for preferred ion,600757220.8,316601931.8,649124118.6,357976247.8,524635532.8,542962096.9,333963773.6,390539208.1,140923.3158,3632979.238,21969119.82,6578434.072,40640369.2,16646502.45,23530337.3,7703250.812,28131269.08,9402360.393,5874992.581,24971243.66,11950062.89,105077.1476
FALSE,,1-allyl-4.5-diphenyl-2-(2-thienyl)-1H-imidazole,C22 H18 N2 S,No match,Invalid mass,No results,No match,13.87,342.12382,7.314,52564447.33,1,8,88.3,9.4,DDA for preferred ion,1594685.579,1012842.188,1682377.893,3322163.915,4718703.261,7143138.27,8241082.783,6980287.152,5180185.359,454447.3854,9901313.917,9257602.767,13570040.62,15881086.2,14790188.4,21275144.85,13506129.17,39131551.04,38015898.71,20054113.11,43135495.65,52564447.33
FALSE,,1801426,C20 H39 N O3,Full match,No results,No results,Full match,-2.59,341.29211,8.048,22962692.23,2,0,,,DDA for preferred ion,7405324.793,9775768.507,7804898.251,22962692.23,5867854.426,18638894.84,10124434.93,18912867.13,158969.5102,173291.7897,181925.692,179705.6936,196359.7926,168919.8179,162323.02,271357.9791,576917.9407,414950.9414,193607.0846,170867.4456,145330.8936,171859.5386
FALSE,,1774244,C7 H15 N3 O2,Full match,No results,No results,Full match,-0.27,173.11638,1.701,9836564.228,3,0,,,DDA for preferred ion,134663.6285,115325.9929,135322.9018,128682.9733,90497.861,128634.5719,9836564.228,102087.5684,38829.83477,109911.2428,157659.5217,161867.9896,152512.0137,152970.8726,169620.2792,130751.4131,138982.4067,145889.2428,146397.4238,139302.2726,154521.5736,55343.80019
FALSE,,1722018,C7 H15 N O2,Full match,No results,No results,Full match,-1.13,145.11011,0.678,170376483.4,4,0,,,DDA for preferred ion,162453274,145794504.8,135117604.6,148044718.5,95866150.84,153138911.7,170376483.4,110655550.9,982283.7332,29541491.81,57055661.03,29504126.36,51662934.74,35312053.35,52617373.34,33444668.33,38842249.19,36679217.78,44761979.08,34177324.83,48466521.33,1446499.894
FALSE,,1722018,C7 H15 N O2,Full match,No results,No results,Full match,-1.52,145.11006,2.613,8519064.792,4,0,,,DDA for preferred ion,4196634.648,1447033.984,1382438.084,1262298.811,2268819.252,1196213.444,2093728.3,1362064.123,28634.83642,6877390.15,8519064.792,5734157.514,5228806.529,5233975.904,8339597.277,8464736.305,5555559.721,5473422.633,7214248.425,6666022.879,5055774.479,33092.03855
FALSE,,11-Aminoundecanoic acid,C11 H23 N O2,Full match,No results,No results,Full match,-1.51,201.17258,1.449,42086580.12,1,0,,,DDA for preferred ion,42086580.12,16091869.71,33228893.85,32310247.43,27034179.85,30916583.68,31791900.95,31503241.65,590026.9396,1056788.463,1634152.483,1557507.43,1974757.081,1117569.254,1450207.664,1011393.177,1248987.016,1531020.898,1020221.831,1390142.754,1603200.634,651651.363
FALSE,,11-Aminoundecanoic acid,C11 H23 N O2,Full match,No results,No results,Full match,-1.47,201.17258,0.694,24652379.09,1,0,,,DDA for preferred ion,23895558.67,13698115.72,19718018.43,20978315.97,19490425.7,24652379.09,22322535.84,23314101.28,2690269.674,1341620.136,1451529.889,1818341.288,1700769.036,1858722.377,1241140.008,1412556.924,1288535.335,1686810.859,1623911.98,1747184.442,1692233.615,2914135.929
FALSE,,1-{4-[(3S)-3-(5-Phenyl-1.3.4-oxadiazol-2-yl)-1-pyrrolidinyl]-1-piperidinyl}ethanone,C19 H24 N4 O2,No match,Invalid mass,No results,No results,111565.93,378.14353,6.48,6010561.787,0,1,92.4,9.6,DDA for preferred ion,4181171.968,3694566.882,2751363.685,6010561.787,3975028.327,4593939.217,5553224.498,3502305.704,918457.3327,1408325.746,2859692.548,1624707.753,2850075.823,2048120.441,3290704.255,1743601.322,1751100.196,2535384.359,940616.2559,4316389.315,1172448.199,456280.0129
FALSE,,1-[3-(4-fluorophenyl)-3.3a.4.5-tetrahydro-2H-benzo[g]indazol-2-yl]-1-ethanone,C19 H17 F N2 O,No match,Invalid mass,No results,No results,-6.87,308.13037,3.196,4164591.74,0,7,77.4,8.9,DDA for preferred ion,276773.6299,4164591.74,1698361.4,2076517.818,130110.1573,2631818.124,1440489.892,528008.3174,21136.24367,32754.96565,33180.10113,35798.97694,35785.18545,40488.37192,40559.72025,34547.16555,35053.22439,37166.78028,40264.86462,45107.73863,35364.3432,23051.00891
FALSE,,1-[(9Z)-octadecenyl]-2-hexadecanoyl-sn-glycero-3-phosphocholine,C42 H84 N O7 P,Full match,No results,No results,Full match,-1.27,745.59759,11.929,57939624.37,7,0,,,DDA for preferred ion,18104361.67,17581434.24,50050183.62,33494991.01,42746627.66,57939624.37,46275392.55,40280800.47,41460313.32,44325074.7,51545291.8,53976817.26,55381079.75,10205316.43,1772038.197,18682627.25,474793.7083,429091.3942,381969.1778,408282.9013,401979.8172,384588.1683
FALSE,,1-[(9Z)-hexadecenoyl]-sn-glycero-3-phosphocholine,C24 H48 N O7 P,Full match,No results,No results,Full match,-1.67,493.31602,6.413,212804246.1,1,0,,,DDA for preferred ion,100264943.9,68584315.29,127248902.8,84910268.94,83810771.51,101422520.4,77463682.12,102027418.4,114871.2818,29671347.26,119087277,39773045.93,212804246.1,92157393.82,125602336.8,47704521.39,142339850.4,60124226.31,39319376.74,122536760.4,73785207.62,97582.55912
FALSE,,1-[(8Z.11Z.14Z)-icosatrienoyl]-sn-glycero-3-phosphocholine,C28 H52 N O7 P,Full match,No results,No results,Full match,-3.31,545.34634,6.938,28793435.8,2,0,,,DDA for preferred ion,17573934.72,19860105.41,28793435.8,24832641.6,18879853.81,28077326.65,20577365.8,18908193.59,54834.03577,824770.2553,3971563.773,1310514.804,4628814.385,2716301.761,3830732.939,1461894.248,4953367.478,1478350.17,929019.2476,3428631.669,2110907.426,43822.32179
FALSE,,1-[(1R.9S)-11-(4-Fluorobenzoyl)-6-oxo-7.11-diazatricyclo[7.3.1.02.7]trideca-2.4-dien-5-yl]-3-(2-methoxyphenyl)urea,C26 H25 F N4 O4,No match,Invalid mass,No results,No results,46154.95,498.16432,5.399,4931143.968,0,4,96.9,9.8,DDA for preferred ion,1941405.032,688677.2751,1987208.246,1089478.268,2770347.046,4931143.968,3626174.025,1210444.79,2053992.697,780894.1206,884232.8505,1202982.648,579052.0429,1036710.576,1179460.796,1357305.75,1626451.241,478056.5629,951104.1489,560866.285,762368.2249,682726.7195
FALSE,,1-[(11Z)-octadecenoyl]-sn-glycero-3-phosphocholine,C26 H52 N O7 P,Full match,No results,No results,Full match,-1.76,521.34722,7.144,2814370764,3,0,,,DDA for preferred ion,2478565413,1752950057,2814370764,2251980833,2355180411,2594612237,1951811695,2283143583,320166.459,105629151.7,529356025.1,145760690.4,858555211.7,329999821.9,454869933.9,175077741.4,531668755.1,248355859.2,137101176.5,442870207,243801120.9,251906.6689
FALSE,,1-[(11Z)-octadecenoyl]-sn-glycero-3-phosphocholine,C26 H52 N O7 P,Full match,No results,No results,Full match,-1.8,521.3472,7.008,453241095.7,3,0,,,DDA for preferred ion,415571990.2,258750120,453241095.7,341728229,440092138.2,400393382.9,321390328.1,360916597.9,68346.94638,21827362.44,85518368.86,24386221.26,120783598.3,58273426.24,80953540.9,34420732.86,82761469.9,61448438.69,26480114.3,108451086.9,40427332.3,144881.8785
FALSE,,1.7-Dihydroxy-12-methyl-13-vinyl-2.10-dioxatetracyclo[5.4.1.1~8.11~.0~4.12~]tridecan-9-one,C14 H18 O5,Full match,No results,No results,Full match,-3.1,266.1146,5.691,139244080.9,7,0,,,DDA for preferred ion,83358884.5,34247118.89,78945202.24,60584792.79,93083695.07,139244080.9,124665901.3,64869932.21,106674958.4,65850035.74,74009049.19,78913086.34,52573896.24,81870987.78,89976433.75,84167901.45,106987133.5,49610813.44,77323888.45,53419233.81,60543512.06,64009643.66
FALSE,,1.3.7-Octanetriol,C8 H18 O3,Full match,No results,No results,Full match,-1.04,162.12543,3.935,30435489.83,1,0,,,DDA for preferred ion,25197986.52,24606522.45,23445281.98,24679852.7,24193744.5,24138945.62,21439674.08,28591006.76,14030714.84,22626812.08,20967678.83,23142223.08,21336943.93,20801995.85,19113371.76,26912830.25,24960417.31,21116561.49,30435489.83,25487629.91,22630208.15,16350549.46
FALSE,,1.2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE,C50 H74 N O10 P,No results,No results,No results,Full match,-2.16,879.50313,11.918,39998890.32,1,0,,,DDA for preferred ion,29727359.04,34809657.51,39998890.32,39641509.28,17027343.99,19106882.76,5849766.067,5049806.954,6046660.64,5083573.246,5767337.085,5403879.953,5002949.758,3898987.359,1972789.79,687193.4132,319886.4341,289095.0608,257347.0459,275075.5941,270828.9685,259111.5585
FALSE,,1.2-di-O-sinapoyl-beta-D-glucose,C28 H32 O14,No results,No results,No results,Full match,-4.23,592.1767,2.686,30412921.86,3,0,,,No MS2,27441921.82,22672160.91,27784217.29,21302875.58,11427740.78,30412921.86,29267494.2,9160121.901,20250.28765,927242.9808,165698.1544,1108593.379,1496791.941,1810328.091,2033004.289,1117495.712,1351486.552,4131983.602,468823.6636,2620320.594,783190.0642,20532.80216
FALSE,,1.2-dioleoyl-sn-glycero-3-phospho-N.N-dimethylethanolamine,C43 H82 N O8 P,Full match,No results,No results,Full match,-1.1,771.57696,11.933,57447230.92,32,0,,,DDA for preferred ion,5170198.418,6902875.333,6264349.932,5054233.809,4510256.84,11132759.5,19345404.94,12999125.71,23450347.01,19098105.13,21179160.71,14130204.03,14793441.19,24908592.93,10361860.03,57447230.92,782682.9833,455118.8474,405138.3326,433048.171,426362.7599,407916.1835
FALSE,,1.2-Benzisothiazolin-3-one,C7 H5 N O S,Full match,Full match,No results,Partial match,0.01,151.00919,3.429,9478192.488,2,2,80.6,9,DDA for preferred ion,6682074.124,7683900.183,6959736.408,6969614.319,7452419.868,6520785.236,7048078.029,6853075.821,9478192.488,7078027.986,7314619.475,6697457.41,6882391.53,8001805.325,6425682.36,6657197.391,8129195.053,5821067.184,6792885.838,7385300.443,7196670.233,9056751.601
FALSE,,1-(beta-D-ribofuranosyl)thymine,C10 H14 N2 O6,Full match,No results,No results,Full match,-0.33,258.0851,1.351,10855493.06,3,0,,,DDA for preferred ion,1511315.085,7008724.243,1697966.903,2027096.974,1123870.157,2784005.886,2891272.49,3467123.172,20153.96536,1079320.437,9433248.898,6035857.098,8093177.965,4285967.366,6099776.859,8522234.37,9937237.633,10855493.06,9343755.649,5399045.652,7390440.864,18652.40199
FALSE,,1-(4Z.7Z.10Z.13Z.16Z.19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine,C30 H50 N O7 P,Full match,No results,No results,Full match,-2.48,567.33108,6.638,500610305.8,1,0,,,DDA for preferred ion,391701018.8,240157023.5,500610305.8,281658647.2,357782890.5,439870830.8,262370114.6,316328417.8,117569.4518,2307481.479,12367202.16,3631219.549,23965103.38,9497695.723,14364825.36,4529126.846,16475099.19,5215334.346,3680735.188,14539980.39,7151870.4,94232.82624
FALSE,,1-(4-methyl-2-pyridyl)pyrrolidine-2.5-dione,C10 H10 N2 O2,No match,Invalid mass,No results,No results,-25.8,190.06932,0.544,17558365.62,0,1,88.4,9.4,DDA for preferred ion,5484559.043,6556254.639,9154106.474,6064283.761,4319680.626,9172129.231,6390493.897,6943498.041,48425.89784,6859107.432,10516960.04,13446667.25,10740979.67,12004646.4,11275143.64,14612544.77,12559731.25,17558365.62,12378911.29,14292423.95,13844981.94,40222.76944
FALSE,,1-(2-methyl-6-{[(2S.3R.4S.5S.6R)-3.4.5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)ethan-1-one,C15 H20 O7,No match,Invalid mass,No results,No match,70413.43,334.09841,3.114,43696216.03,1,3,91.6,9.6,DDA for preferred ion,57399.78197,40529.84704,41572.9519,42699.46511,40784.50319,39811.72198,43508.95809,34287.5746,22375.66637,18113381.62,26435632.16,26623710.89,30445458.96,25135553.52,38751659.35,27260850.16,34967737.43,42715729.3,34537289.77,35006543.98,43696216.03,29944.36009
FALSE,,1-(2-methyl-6-{[(2S.3R.4S.5S.6R)-3.4.5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)ethan-1-one,C15 H20 O7,No match,Invalid mass,No results,No match,70412.43,334.09809,2.635,6927601.666,1,3,75,8.8,DDA for preferred ion,104250.5621,131278.3767,124594.5995,105777.365,96255.42759,117083.9299,112122.7384,125151.7242,29181.21427,3878583.815,5240459.617,5075760.991,4346429.112,4077186.991,4945868.983,5255445.444,5267192.353,6927601.666,5974479.598,6483915.08,4583206.089,35344.28611
FALSE,,1-(1Z-octadecenyl)-2-linoleoyl-sn-glycero-3-phosphoethanolamine,C41 H78 N O7 P,Full match,No results,No results,Full match,-1.88,727.55022,11.921,1695870858,12,0,,,DDA for other ion,1431573094,1695870858,1005023109,499128488.1,362870513.8,352993598.5,279883561.2,401721652.4,405641787,526553543.1,388798514.2,476035244,463454868.9,358195778.3,797949096.9,288885363.4,444692377.4,2125878.554,470591.7978,503010.7027,495245.2078,473818.4337
FALSE,,1-(1Z-hexadecenyl)-sn-glycero-3-phosphocholine,C24 H50 N O6 P,Full match,No results,No results,Full match,-1.45,479.33688,7.241,84991900.72,1,0,,,DDA for preferred ion,11846037.69,14860168.75,21575027.25,15080323.99,13695333.2,10651403.2,12998997.7,18966807.05,94997.84365,27979291.96,84991900.72,39917580.71,50107251.3,46254487.02,56803769.36,38821838.03,56236475.56,39051773.35,48595975.58,41787122.17,34495490.96,73934.18892
FALSE,,.alpha.-Aminoadipic acid,C6 H11 N O4,Full match,No results,Full match,Full match,0.64,161.06891,0.93,40810949.52,16,0,,,DDA for preferred ion,40810949.52,31952466.85,39340872.57,35367327.18,28869263.14,34897452.25,36392890.02,30280630.13,48462.59049,24419301.78,17016913.35,18397358.91,17967231.75,23504610.3,18703889.77,18836502.61,13856836.55,20396017.98,17091889.87,32384845.07,19041728.18,50994.38842
FALSE,,(R)-3-hydroxybutyrylcarnitine,C11 H21 N O5,Full match,No results,No results,Full match,-1.24,247.14167,1.407,45073347.78,2,0,,,DDA for preferred ion,45073347.78,25828292.54,38200674.45,25641897.3,37132832.48,35263100.41,35344967.37,31686311.23,46715.6503,9376135.127,16443239.94,10728752.68,14057364.43,12455416.3,15604614.15,10754670.55,12567572.69,15556105.07,12813321.6,16558535.63,12663635.22,59023.25827
FALSE,,(8E)-2-Amino-8-octadecene-1.3.4-triol,C18 H37 N O3,Full match,No results,No results,Full match,-2.56,315.27654,7.102,6570275.122,1,0,,,DDA for preferred ion,1575781.303,1403483.448,2055121.775,1507410.573,1285926.247,6570275.122,1696374.074,1747578.338,1408875.91,1458201.465,1386271.859,1599832.585,1416937.828,1501320.926,1412469.513,1844733.294,1380693.718,1314986.539,1398562.069,1721143.882,1171286.974,1218977.711
FALSE,,(5S)-5-hydroxy-1.7-diphenylheptan-3-one,C19 H22 O2,No match,Invalid mass,No results,No results,77924.07,304.14919,2.735,10648840.7,0,3,99,9.9,DDA for preferred ion,6847351.581,4239701.687,3836985.063,10648840.7,4296547.898,4069005.888,4409644.797,5007047.174,4077380.307,3885888.256,4585231.516,4687359.059,4609076.941,4192528.943,5128501.125,5155280.973,4565618.42,4913582.352,4623703.368,5427223.653,4373996.199,5831840.707
FALSE,,(5S)-5-(D-Galactopyranosyloxy)-L-lysine,C12 H24 N2 O8,Full match,No results,Partial match,Full match,-1.19,324.15288,0.528,2371933.317,4,0,,,DDA for preferred ion,976365.0006,884109.839,879786.1144,1319028.632,907355.5973,721976.8623,586101.5314,645011.4183,13361.84528,1096083.513,2371933.317,828119.3489,764967.4856,1041917.993,1265435.435,1220057.002,1006727.416,1182911.292,832437.1892,1271516.703,927685.4619,14406.88608
FALSE,,(4S)-4-{[(9Z)-3-Hydroxy-9-octadecenoyl]oxy}-4-(trimethylammonio)butanoate,C25 H47 N O5,Full match,No results,No results,Full match,-1.44,441.34479,6.308,28896200.65,2,0,,,DDA for preferred ion,11291711.78,4925929.622,10388503.12,9181745.177,7453005.149,9077080.342,11065982.33,9531227.429,50049.35556,16735112.59,20611024.75,24855991.92,19942489.29,26553159.71,18150583.63,27014726.91,21294246.23,24087150.34,16564294.05,28896200.65,24796463.42,42546.04469
FALSE,,(4S)-4-{[(9Z)-3-Hydroxy-9-hexadecenoyl]oxy}-4-(trimethylammonio)butanoate,C23 H43 N O5,Full match,No results,No results,Full match,-1.65,413.31344,5.79,18804199.31,1,0,,,DDA for preferred ion,2735626.73,1749481.724,2979205.9,4429920.637,2507822.472,2762050.134,5814207.144,4391511.594,82651.96497,9681844.433,10651193.11,17418884.25,11379719.56,15913582.25,11119971.27,17320245.69,13721259.25,16806762.87,12102710.75,18804199.31,18250250.51,77162.28349
FALSE,,(4S)-4-{[(9Z)-3-Hydroxy-9-hexadecenoyl]oxy}-4-(trimethylammonio)butanoate,C23 H43 N O5,Full match,No results,No results,Full match,-2.78,413.31297,6.022,4680368.505,1,0,,,DDA for preferred ion,3109979.914,4680368.505,3028800.181,2149476.652,2077725.462,2043625.178,2509983.274,2010619.042,198466.5668,76279.03165,232077.994,161308.8656,166929.8205,157601.194,234546.5421,161907.4649,248624.0748,152302.7726,104305.1229,159023.411,241022.113,156792.9148
FALSE,,(4S)-4-[(9Z.12Z.15Z)-9.12.15-Octadecatrienoyloxy]-4-(trimethylammonio)butanoate,C25 H43 N O4,Full match,No results,No results,Full match,-2.57,421.31813,6.248,15557453.75,2,0,,,DDA for preferred ion,8614450.35,4908614.371,4691737.421,8998206.856,6361079.351,5566726.735,15557453.75,5167547.924,54669.42012,133613.9891,263589.1459,180737.6005,189377.4585,301929.0595,237795.6658,314528.77,168692.8769,179248.4353,136143.4587,213021.9199,208651.16,50454.80259
FALSE,,(4S)-4.6-Dihydroxy-2.5-dioxohexanoic acid,C6 H8 O6,Full match,No results,Not the top hit,Full match,-0.67,176.03197,0.918,151007414.3,24,0,,,DDA for preferred ion,151007414.3,133853677.3,109468352,112817863.4,136510343.1,116988702.2,119307743.3,120747313,273429.7298,193335.1013,256327.8526,189807.281,322210.709,238159.9805,287979.4854,208663.7366,239710.0904,250202.0935,282559.9802,202138.2083,248834.9542,91341.31762
FALSE,,(4R)-5-Hydroxy-L-leucine,C6 H13 N O3,Full match,No results,Partial match,Full match,-2.42,147.08919,0.702,16632107.51,10,0,,,DDA for preferred ion,8249176.234,9867987.992,9435361.394,12270000.34,7482099.869,11068605.05,16632107.51,7762320.656,221936.4502,1939972.357,2797411.401,1797298.916,3297347.773,1688291.598,3352648.623,1742015.959,2373044.245,1761439.874,3018900.334,1821079.38,2413754.379,135392.9233
FALSE,,(3E.5E)-3.5-Octadien-1-ol,C8 H14 O,Full match,No results,No results,Full match,-0.19,126.10444,3.657,4234371.038,23,0,,,DDA for preferred ion,339190.5301,106124.3171,107417.6011,223006.1375,131576.4908,180064.2785,4234371.038,155048.6365,37386.5916,60451.68736,202579.8146,193486.4471,167469.5319,77061.16179,180577.9461,65445.04985,183687.2681,158862.3866,68930.2955,143343.7912,186559.9363,80316.76835
FALSE,,(2Z)-3-[4.5-Dihydroxy-2-(2-hydroxy-2-propanyl)-2.3-dihydro-1-benzofuran-7-yl]acrylic acid,C14 H16 O6,Full match,No results,No results,Full match,-2.98,280.09385,5.691,36902282.12,1,0,,,DDA for preferred ion,23580560.49,9625532.679,21939824.19,16782448.62,25836614.46,36902282.12,33178810.95,18093180.58,29812246.95,17333666.61,20554042.41,21174486.72,15834255.28,21465248.74,24105558.34,22927348.06,29155036.61,13842989.62,21279398.93,14710723.01,17597248.75,19390841.18
FALSE,,(2Z)-3-(3.4.5-Trimethoxyphenyl)-2-propen-1-yl acetate,C14 H18 O5,Full match,No results,No results,Full match,-2.25,266.11482,6.28,4206134.127,7,0,,,No MS2,1740952.111,1835805.315,1413847.74,2233317.754,2340806.256,1879063.856,2336912.78,2408081.729,434298.0782,1229751.129,2385954.893,1926935.875,2033219.328,1692234.082,2446548.099,1758896.46,1499499.597,2012006.955,1385637.029,4206134.127,1717981.538,429814.4926
FALSE,,(2S.6S)-6-Hydroxy-2-methyl-2H-pyran-3(6H)-one,C6 H8 O3,Full match,No results,Partial match,Full match,-2.93,128.04697,2.698,20579330.05,17,0,,,DDA for preferred ion,9432214.651,13303294.78,12600662.05,10766772.93,6667863.185,14480060.43,20579330.05,7261067.612,37656.92231,242787.9863,906785.0414,659332.4344,1046580.183,933986.3211,1519944.767,501226.9272,662426.7094,398370.0376,434081.1166,247952.5371,926754.278,294926.9372
FALSE,,"(2S.3R.4S.5R.6R)-3.4.5-Trihydroxy-6-({hydroxy[(hydroxy{[(2R.3S.5R)-3-hydroxy-5-(5-methyl-2.4-dioxo-3.4-dihydro-1(2H)-pyrimidinyl)tetrahydro-2-furanyl]methoxy}phosphoryl)oxy]phosphoryl}oxy)tetrahydro-2
H-pyran-2-carboxylic acid",C16 H24 N2 O17 P2,No results,No results,No results,Full match,-1.23,578.05431,1.098,19530631.17,2,0,,,No MS2,13754583.05,11288436.75,18408364.39,10837547.98,11481063.48,14173291.3,19530631.17,13659582.83,49181.86338,203425.5238,302185.3412,269585.6012,375796.7655,279475.422,378690.507,258134.1442,326001.1492,302631.0759,338571.3718,315999.725,339834.3207,48233.36574
FALSE,,(2'S)-Deoxymyxol 2'-alpha-L-fucoside,C46 H66 O6,No results,No results,No results,Full match,0.81,714.48652,2.691,12434619.12,2,0,,,No MS2,5518234.342,7699992.612,7220553.175,6531196.282,5119987.033,7533540.263,6556125.029,4965679.569,81940.06297,7560391.821,8370813.226,6959423.784,9996426.293,6866373.197,12434619.12,6850466.035,7744081.822,10600434.08,7781745.296,10446093.76,9194115.922,24842.26375
