Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_neg,Group Area: brain_68_neg,Group Area: brain_6_neg,Group Area: brain_53_neg,Group Area: brain_187_neg,Group Area: brain_60_neg,Group Area: brain_21_neg,Group Area: brain_5_neg,Group Area: CONTROL_2_neg,Group Area: GT17_cc_1_neg,Group Area: GT17_c3_1_neg,Group Area: GT17_cc6_neg,Group Area: GT17_c3_5_neg,Group Area: GT17_cc5_neg,Group Area: GT17_c3_6_neg,Group Area: GT17_cc4_neg,Group Area: GT17_c3_3_neg,Group Area: GT17_cc3_neg,Group Area: GT17_c3_2_neg,Group Area: GT17_cc2_neg,Group Area: GT17_c3_4_neg,Group Area: CONTROL_1_neg
FALSE,,,C9 H10 N8 O6,Full match,No results,No results,No results,0.78,326.07258,1.586,64136527.22,0,0,,,DDA for preferred ion,51044199.86,56792355.39,60393246.33,54931790.93,49223393.67,52951215.15,64136527.22,56800807.22,14357.01846,14674796.39,14058261.07,18165546.73,17457417.81,18614909.71,16293599.06,16664881.22,14943640.06,23533080.78,15112804.22,22227220.7,16012240.26,14053.23519
FALSE,,,C7 H13 N8 O6 P,Full match,No results,No results,No match,-3.82,336.06828,1.731,64025974.9,8,0,,,DDA for preferred ion,63355347.43,3372363.499,64025974.9,2410852.171,3750601.763,30149646.41,1823064.495,1277131.855,18798.50115,179107.9816,460425.695,1204789.654,572853.0239,2785446.076,241325.9141,179823.2352,315496.0827,121478.574,116937.8102,71595.83346,37113.31953,17987.15837
FALSE,,dephospho-CoA,C21 H35 N7 O13 P2 S,Full match,No results,Full match,Full match,0.72,687.14937,2.257,63509531.77,3,0,,,DDA for preferred ion,13531268.14,8794651.305,8137573.91,5930637.727,11415642.05,9894458.124,7914713.189,5346543.581,10170.38722,18056884.01,25029469.61,29449562.78,22377120.59,31203470.51,17501256,28680120.11,29665331.54,63509531.77,16733605.84,33959140.06,18712580.66,9594.23065
FALSE,,,C16 H33 O P3 S,Full match,No results,No results,No match,2.91,366.14756,7.152,62970313.21,2,0,,,DDA for preferred ion,8424814.38,10543364.19,10672612,14057642.47,16037610.54,15807910.76,18797350.11,19736140.93,32653909.27,30554058.23,23015259.87,26712196.26,26404084.83,29552072.36,31940230.62,26775315.17,21243059.09,31791718.19,35555148.14,41950703.99,37740266.56,62970313.21
FALSE,,Hypoxanthine,C5 H4 N4 O,No match,Invalid mass,No results,No match,-9.39,136.03723,1.814,62791654.2,4,3,94.8,9.7,DDA for preferred ion,46130971.88,46020611.54,55834990.72,51272435.75,33559286.95,62791654.2,40771589.88,38031096.58,30771.79002,798251.2878,3786405.164,455582.235,2444444.42,884093.345,1428316.19,466495.6716,2098085.181,686409.9543,962198.2754,140120.7347,478979.5658,20070.57463
FALSE,,,C7 H2 N10 O17 P2,Full match,No results,No results,No results,-0.26,559.90731,1.25,62344784.35,0,0,,,DDA for preferred ion,2738445.638,4819220.865,3059968.345,6469379.195,3083303.848,4818565.149,4720530.869,5874967.44,95730.04872,22202863.7,58668120.93,48360440.42,52767407.48,62344784.35,58208837.57,47676093.45,41148427.86,52378632.54,51191184.92,42792836,51450738.1,70199.77079
FALSE,,Cyclic ADP-ribose,C15 H21 N5 O13 P2,Full match,No results,No results,Full match,0.06,541.06114,1.294,61919869.14,2,0,,,DDA for preferred ion,43735341.4,21291190.8,22141291.74,18295602.22,18330091.7,34335828.46,26094973.52,10666983.82,7860.654846,45089586.12,43292789.06,46085232.75,45166342.88,49153010,54455694.37,49612998.89,45655595.61,48666098.4,42803777,61919869.14,49516705.18,7451.927716
FALSE,,DL-4-Hydroxyphenyllactic acid,C9 H10 O4,Full match,Full match,Full match,Not the top hit,-3.82,182.05721,2.671,61223751.42,36,1,73.6,29.4,DDA for preferred ion,25181219.8,50150249.11,34755472.01,20270698.72,21066794.96,28085239.44,32193473.46,31658035.53,15180.37525,9641446.67,29499472.74,26954932.85,19729751.73,32693505.95,24381211.45,32414762,22643558.39,61223751.42,27264453.05,38388157.9,21159228.74,49316.16696
FALSE,,,,No results,No results,No results,No results,,136.036,0.77,61026636.82,0,0,,,DDA for preferred ion,35995002.27,29924562.53,61026636.82,47036067.12,26961008.72,50721589.83,25826263.41,31102512.16,202233.6446,1327941.14,2147695.599,1954391.59,1288879.554,1263495.251,1896210.03,1021660.375,1421650.848,2334633.647,1915767.45,1153995.089,1279418.799,207137.364
FALSE,,Xanthine,C5 H4 N4 O2,No match,Invalid mass,No results,No results,-6.73,152.0324,1.419,60313454.26,0,2,96.3,9.8,DDA for preferred ion,43323626.59,32258515.71,54120606.01,36330234.28,35902345.35,52670603.7,30773980.25,34976503.67,37037.30377,22581025.99,60313454.26,26091999.72,38809200.38,29721776.23,47826791.12,49864375.88,45404596.03,31153821.72,52171763.29,19752952.76,25584346.5,39390.45695
FALSE,,,C16 H41 N9 O P2,Full match,No results,No results,No match,-1.08,437.29046,7.113,60213512.74,1,0,,,DDA for preferred ion,44805028.36,27886482.65,41019656.49,39940111.77,60213512.74,40776257.86,29457803.9,39847967.67,62335.32333,12436323.91,33249772.42,17301390.37,45504947.54,22608422.29,31718830.83,18627442.3,38528795.3,26517028.44,17426559.42,35085304.61,24504189.81,57995.25155
FALSE,,,C18 H23 N3 O3 P2 S,Full match,No results,No results,No results,3.55,423.09504,0.69,59719038.72,0,0,,,DDA for preferred ion,59719038.72,26810686.74,32157984.22,41654098.07,44551627.77,18143868.64,18085158.6,38709301.18,88138.83212,33807823.92,22706688.52,23823936.86,28047485.17,20684810.36,48327758.19,23674114.84,22033274.8,37170013.96,17428520.19,24823938.3,54221161.88,94323.40735
FALSE,,,C30 H35 N7 O2,Full match,No results,No results,No match,0.01,525.28523,6.513,59380011.05,2,0,,,DDA for preferred ion,59380011.05,48493601.07,56888766.09,38835131.62,52849765.43,58583530.77,46273529.86,38105194.8,35256.20208,881936.0273,2969925.612,879739.5771,3800349.068,1976943.995,2789174.378,1260408.209,2506413.031,3113527.735,904190.9133,6854390.669,1401262.956,26568.22897
FALSE,,N-{[2-(2-Thienyl)-1.3-thiazol-4-yl]methyl}-2H-chromene-3-carboxamide,C18 H14 N2 O2 S2,No match,Invalid mass,No results,No match,19.29,354.0565,3.614,59334135.21,1,4,79.2,53.7,DDA for preferred ion,12456.43439,12157.51389,13373.44689,12967.99985,11455.61665,12558.41404,17006.18477,11040.98784,10575.16976,30095801.66,44054774.56,50768984.03,40506144.72,43794043.86,55541059.47,57064147.65,49057738.38,58238046.84,50860671.22,59170794.76,59334135.21,10238.58906
FALSE,,,C3 H2 Br2 Cl2 N2 S,Full match,No results,No results,No results,4.8,325.76981,0.594,59095138.25,0,0,,,DDA for preferred ion,283141.4231,291831.26,301885.7916,309191.9331,271888.7152,309892.5383,285479.6151,285777.9766,56609744.5,34244313,17807295.28,59095138.25,24361529.04,38895168.97,14711931.74,55004198.55,30732974.22,55430065.66,40270745.12,36298662.31,34930993.09,44603284.08
FALSE,,,C25 H38 N7 O16 P3,Full match,No results,No match,No match,-1.34,785.15774,2.609,59073586.01,3,0,,,DDA for preferred ion,52787802.06,46806691.91,59073586.01,51796860.5,33885699.62,58871979.42,39582497.6,44306289.6,26500.43842,25849163.71,33238458.07,25935297.42,30158029.62,29164966.81,32924237.6,31558284.2,30425839.33,33832080.69,31961010.9,32452250.61,35618585.88,14185.47744
FALSE,,,C26 H26 N6 O17 P2 S2,Full match,No results,No results,No results,0.32,820.02737,2.406,58700648.81,0,0,,,DDA for preferred ion,58700648.81,38823917.85,22467273.98,28074611.76,54462403.19,30595289.21,45618000.48,34400505.49,263405.0928,29796973.03,31209760.87,32395980.79,50086333.07,28406750.25,45024537.91,26503238.51,40945452.1,25995900.64,46611253.92,22860708.12,30980076.41,68529.61461
FALSE,,2-Hydroxyisovaleric acid,C5 H10 O3,No results,Invalid mass,No results,No results,-10.46,118.06176,2.632,58600810.54,0,12,69.6,8.5,DDA for preferred ion,33795507.88,22471030.11,12020828.53,37095373.37,58600810.54,27836972.48,24238394.1,8808692.472,222607.8557,1079673.575,5919582.36,6201163.998,3564389.273,5863326.169,5636887.5,6735166.767,8237852.142,6801661.437,5813548.441,4749535.972,5729156.269,190039.5667
FALSE,,,,No results,No results,No results,No results,,559.60127,0.589,58595309.32,0,0,,,No MS2,126857.3105,155438.432,133439.6108,147348.5345,153203.8522,143838.7455,140972.3582,143774.6212,49499247.84,36396321.5,13996170.41,49911073.17,18329483.94,37960487.67,9802551.418,45913271.35,30564808.43,58595309.32,29037657.15,37126868.39,32521054.17,36415268.99
FALSE,,,C9 H12 N7 O4 P S,Full match,No results,No results,No results,-3.17,345.03982,1.14,57790765.38,0,0,,,DDA for other ion,11680344.47,7820583.587,1940335.948,3958023.227,10438351.29,4700215.733,4987181.044,3922447.045,75731.88832,24755906.47,42240127.29,25313374.88,57790765.38,32492863.3,48134714.11,32888328.14,43531321.61,33556526.43,47862796.34,41428229.15,56992698.97,77957.99773
FALSE,,,C H Cl4 N2 O7 P S2,Full match,No results,No results,No results,-3.01,387.77052,0.59,57271881.24,0,0,,,No MS2,554077.7397,589460.3663,616700.1235,605055.8253,564835.3295,606426.8353,583132.9041,571765.035,57271881.24,18122713.71,8530888.289,10534901.11,4992608.919,9632355.167,8166280.567,19175833.76,6191006.353,12790060.96,5591759.417,8893958.508,9421275.954,39413928.75
FALSE,,Guanosine monophosphate (GMP),C10 H14 N5 O8 P,Not the top hit,Full match,Full match,Full match,-0.24,363.05791,0.993,57213045.82,6,2,61.5,26.3,DDA for preferred ion,57213045.82,30318957.19,16390557.02,54520832.66,41492942.31,36794114.43,8573153.046,17681724.31,102515.4156,5962768.227,2369947.166,2336055.607,3344121.891,2864561.612,3657569.051,3015302.077,2649624.082,1510046.277,2102619.995,3156800.882,1850459.865,18923.85971
FALSE,,,C15 H14 N6 O,Full match,No results,No results,No match,-3.5,294.12188,2.808,57116685.01,11,0,,,DDA for preferred ion,771419.5856,1323988.848,812237.5359,641903.9386,522149.09,770962.2077,830627.0654,739138.4168,20933.64421,8684722.347,55468814.21,39235354.89,34693473.52,24124531.07,22777137.95,43839093.04,57116685.01,53168905.07,43138879.13,20873970.2,31302818.1,20995.78116
FALSE,,,C47 H51 N2 O17 P3 S2,Full match,No results,No results,No match,-0.01,1072.18419,2.319,57102895.2,1,0,,,DDA for other ion,38589290.38,28778495.25,57102895.2,54316645.25,20161390.59,48118749.94,20973875.24,24645811.43,22286.56819,2389009.629,3913460.431,1473853.895,2148267.09,2496558.75,5390529.08,644755.9834,1957375.43,109539.1307,1063045.426,2179113.942,1543865.385,24520.05084
FALSE,,2-benzoyl-3-(2-pyridylamino)acrylonitrile,C15 H11 N3 O,No match,Invalid mass,No results,No match,999975.48,498.17432,11.907,57071599.06,1,1,85.7,9.3,DDA for other ion,57071599.06,42420938.32,31344039.17,21847262.08,22994806.17,24845049.53,34297980.62,40071908.72,33594876.34,36651271.64,36799845.59,32382308.04,33124255.45,32447982.21,32134657.61,27450949.14,29039063.4,28676237.41,34443988.25,31319999.9,33076527.81,28288463.45
FALSE,,Isovalerylglutamic acid,C10 H17 N O5,Full match,No results,No results,Full match,-0.47,231.11057,2.958,56908295.72,2,0,,,DDA for preferred ion,3246413.147,13991908.31,56908295.72,3804438.841,1481212.523,18801333.65,9033395.382,12594277.74,29816.37501,31884.26046,24487.4016,39336.22714,30537.22848,42299.4282,26856.01403,34169.46101,47152.31316,49200.81105,36770.92988,43063.62644,33295.93015,26562.76459
FALSE,,,C10 H11 Cl P2,Full match,No results,No results,No match,3.28,228.0032,0.771,56862884.43,1,0,,,DDA for preferred ion,45247610.65,40138715.47,51966246.74,43209801.57,49405162.45,45470009.83,56862884.43,33802656.43,228009.3909,956735.4576,1162315.925,871176.0924,850593.3032,697169.8612,900572.8156,632062.4237,766559.5165,740346.3691,742174.5022,681137.9975,967321.261,221603.4556
FALSE,,,C26 H25 Cl N O13 P3,Full match,No results,No results,No results,-0.2,687.02259,0.641,56813691.64,0,0,,,DDA for preferred ion,195326.8744,210605.1018,213544.6114,221664.0961,186453.825,208916.0312,207568.8781,209337.5582,82248.7667,48540510.25,41963504.24,45124315.97,56813691.64,53709469.17,47062381.85,41773024.4,46994458.49,41451934.43,48741792.53,44788137.27,43557953.56,82046.18304
FALSE,,,C5 H5 Br Cl3 P3 S5,Invalid mass,No results,No results,No results,-5.5,501.6429,0.589,56578470.6,0,0,,,No MS2,141845.7237,173803.7547,149205.7343,164758.0216,171305.1554,160833.545,157628.489,160761.8443,43577626.93,36243951.34,15228784.05,56578470.6,18279101.88,33059929.73,9635001.645,40877047.63,27976149.74,52965496.09,25210047.1,29797612.98,22120530.13,40769862.49
FALSE,,,C12 H23 N3 O12 P2,Full match,No results,No match,No match,-2.09,463.07473,1.605,55812858.59,2,0,,,DDA for preferred ion,55812858.59,19043218.54,20854990.54,46371163.17,53579113.39,19069923.74,11406685.6,31363742.61,17040.74102,1540947.675,6440847.504,3787199.736,4886213.324,4419537.658,5547929.505,2364601.879,3084609.089,2105483.454,7454447.823,2765766.872,2620139.144,14839.53872
FALSE,,,C10 H14 N9 O4 P3 S,Full match,No results,No results,No results,2.66,449.01142,0.682,55518770.1,0,0,,,DDA for preferred ion,1373408.544,2172808.531,1595381.459,1738685.131,1679765.263,1781614.345,1738066.11,1154181.085,138952.2222,38546187.51,30733184.55,55518770.1,24502897.13,53899270.34,43238589.78,33628099.56,21113156.1,26700768.07,25141441.33,38109253.46,33821755.72,148702.3001
FALSE,,D-α-Hydroxyglutaric acid,C5 H8 O5,No results,Invalid mass,No results,No results,-7.93,148.036,1.175,54828606.89,0,6,77.3,31.7,DDA for preferred ion,46554623.9,39031090.05,54431380.19,46092735.15,48905426.45,50960707.56,54828606.89,40719772.04,277733.2304,5663451.503,9655893.863,8726387.977,9475318.405,8412272.736,9493542.494,9261400.159,8715059.52,9891742.019,9156053.874,8724202.1,9783924.203,30659.13301
FALSE,,,,No results,No results,No results,No results,,217.93517,0.695,54354866.2,0,0,,,DDA for preferred ion,9653516.496,4244764.955,4122358.971,8405152.159,7035327.093,5327680.874,1514405.882,4940639.187,54354866.2,9329898.921,5217333.678,4940536.179,3025731.996,7618847.589,5638831.022,4345964.719,864569.9409,6799476.247,755363.5162,11507264.5,12075857.14,31252110.78
FALSE,,Uridine 5'-diphosphogalactose,C15 H24 N2 O17 P2,Not the top hit,Full match,Full match,Full match,0.09,566.05507,0.638,53835581.23,9,2,64.3,26.5,DDA for preferred ion,23747550.32,27228112.38,14566967.22,2267870.487,53835581.23,14931740.06,4526602.255,41256524.45,169408.1694,14996134.16,6730977.685,6347292.309,10830361.34,11451647.7,9483429.963,6919115.045,8871319.771,5487662.345,7976563.762,10503393.7,7074811.51,153483.586
FALSE,,,C17 H35 O P3 S,Full match,No results,No results,No match,2.81,380.16321,7.64,53812705.65,7,0,,,DDA for preferred ion,53812705.65,45544035.96,32221487.29,47343809.62,11341158.91,10339379.25,9103945.723,7501415.198,10673847.01,7724793.349,4621959.481,8434684.585,8448522.504,12635028.37,2372992.871,3733027.917,11777897.97,14205047.83,15781367.05,3317782.43,10152502.16,15554617.28
FALSE,,,C26 H52 N2 O9 P2,Full match,No results,No results,No match,-3.95,598.31244,11.941,53268402.33,1,0,,,DDA for preferred ion,11566421.93,11962587.95,16412170.11,17284264.62,35380687.75,53268402.33,22155788.75,24702319.49,353536.6694,15212721.7,34727162.71,22018016.4,27644757.68,28532029.36,31466616.02,26507107.93,38892127.7,20985416.29,16804671.47,25976886.77,23407651.61,167942.1474
FALSE,,,C15 H14 N4 O3,Full match,No results,No results,No match,-4.13,298.10536,3.809,53041060.73,3,0,,,DDA for preferred ion,19817.59371,118893.6848,214111.3527,215734.0127,22221.55617,233953.6764,53041060.73,193911.3651,9715.109237,15159.6381,42129.21555,10337.54481,109264.3368,72534.41673,72026.75021,11141.8789,50089.42457,10484.87333,10756.67821,9979.048406,18784.5803,9620.428634
FALSE,,,C28 H6,Full match,No results,No results,No match,-1.19,342.04654,1.499,52982297.95,1,0,,,DDA for preferred ion,22219907.03,20550050.19,15637529.99,11791924.75,16918425.8,12722324.53,13200708.04,17843194.06,23152.46525,32645511.15,51130171.92,43313642.21,52982297.95,44914287.97,48245460.56,40567237.65,49641442.13,50115542.15,50703415.24,46878125.88,49905250.27,20400.87516
FALSE,,Guanosine,C10 H13 N5 O5,Not the top hit,Full match,Full match,Full match,-0.44,283.09154,1.806,52888833.08,6,1,69.6,8.5,DDA for preferred ion,46646038.16,42136354.52,45317775.58,37949193.18,22701782.5,52888833.08,23226582.85,25477411.39,19823.71724,4152509.73,8612489.674,1072723.906,7540634.214,3610634.717,5565035.854,1228435.176,5093407.205,1766086.928,1991051.929,817351.3053,1477587.062,11823.19733
FALSE,,NADH,C21 H29 N7 O14 P2,Full match,No results,Full match,Full match,1.26,665.12561,1.699,52867889.88,2,0,,,DDA for preferred ion,17998994.15,26087666.26,21429067.62,22170277.56,10251029.41,31744830.52,19533606.22,9117153.632,20962.04913,7109009.398,36649203.08,25424082.36,28299774,18615969.02,23789184.22,31611944.01,32585532.21,52867889.88,39951098.49,19372867.02,22508953.85,19745.30112
FALSE,,L-Carnosine,C9 H14 N4 O3,Full match,No results,No results,Full match,-1.92,226.10616,0.6,52843907.93,8,0,,,DDA for preferred ion,33589316.63,40872058.05,52843907.93,22165720.31,16866908.26,28757397.75,30726085.34,36258618.93,206667.5505,234817.3982,250250.979,230704.4801,234571.2715,237681.3189,246066.4644,231571.5767,222275.3034,239969.1395,205787.6105,210413.9726,201915.9114,147866.3031
FALSE,,,C21 H30 N7 O15 P,Full match,No results,No results,No results,-0.28,651.15357,0.714,52826521.63,0,0,,,DDA for preferred ion,28904742.45,36187952.37,38347888.21,34504695.4,31224959.63,36619338.59,36754238.97,52826521.63,120728.1165,604567.9689,676782.5259,531626.7964,732738.8199,655806.1417,597283.8453,489724.667,492462.5488,401964.7145,556272.6315,479958.9369,606355.1805,129199.435
FALSE,,Xanthine,C5 H4 N4 O2,No match,Invalid mass,No results,No results,-6.89,152.03238,1.338,52670603.7,0,2,96.3,9.8,DDA for preferred ion,43323626.59,15602779.7,23806538.47,14724848.95,16403268.2,52670603.7,15203115.26,34976503.67,26343.32651,10662665.27,24880285.75,11454583.47,15105362.8,12070050.52,15265458.26,16254205.7,17425050.79,9809840.631,21041313.77,7839703.407,9420777.708,23122.27894
FALSE,,N-Acetyl-DL-glutamic acid,C7 H11 N O5,Full match,Full match,Full match,Full match,-3.79,189.06301,1.451,52440856.26,5,1,64.1,55.1,DDA for preferred ion,44464642.77,44002854.62,48027254.27,43384380.67,40763784.11,49472235.88,52440856.26,38470561.14,17348.79474,12614732.35,19426365.95,15814238.36,22405885.02,16840966.71,23940165.75,16019420.15,16899495.71,21496918.29,17386769.69,21338266.79,18725519.27,16058.62962
FALSE,,,C3 H2 Cl N7 O,Full match,No results,No results,No results,-2.69,187.00043,0.744,52114260.98,0,0,,,No MS2,704717.7951,748432.6354,833339.4567,782415.9747,742713.1443,902998.2021,856851.9892,849510.0865,235023.7335,17263327.99,42187112.53,40243452.47,41709154.24,32721237.78,31071287.32,47159721.28,52114260.98,42192908.46,47941870.23,26931732.37,46127240.08,105581.6638
FALSE,,,C8 H16 N2 O8 S,Full match,No results,No match,No match,-0.45,300.0626,0.72,51750549.17,53,0,,,DDA for preferred ion,47371211.41,32879103.07,46453340.82,32851251.01,38217251.11,42080796.76,51750549.17,26041506.1,231564.5353,1075030.349,1395017.433,958978.3983,1133177.587,1043926.273,1334118.339,746296.9118,1015088.029,828549.4417,838830.614,989314.9696,905515.587,224351.1067
FALSE,,,C H Cl3 N4 O3 P2 S4,Full match,No results,No results,No results,4.54,411.7491,0.584,51516179.93,0,0,,,No MS2,441383.274,454929.6799,470603.4801,481992.8721,423841.6617,483085.0309,445028.2329,445493.3424,51516179.93,14495071.47,10170289.68,20781678.68,10737118.23,14017770.75,7493709.345,19978970.68,8122675.71,11259843.05,7513311.379,13198083.29,11696339.44,38336023.8
FALSE,,,,No results,No results,No results,No results,,201.86535,9.791,51290547.4,0,0,,,DDA for preferred ion,17206728.86,12537251.53,10135407.81,12764402.22,21468715.72,23369060.48,13205066.71,22973313.25,16348727.59,32337924.7,44937980.34,30797398.86,51290547.4,30882406.64,18812600.23,19077879.27,24013285.12,30501939.07,38976744.79,16241412.64,13958318.73,22989917.24
FALSE,,,C3 H N3 O6 P2,Full match,No results,No results,No results,-3.11,236.93332,2.475,50619754.55,0,0,,,DDA for preferred ion,25006058.8,34263776.02,32839039.08,16334269.74,18499201.51,29580032.68,27571878.36,20411069.87,50619754.55,27361614.53,26229281.78,15341435.57,26873176.27,17082495.05,18804853.62,20200852.7,23858938.24,42184620.98,27729539.61,29133820.24,19067571.73,47695289.05
